date,geography,geography code,all_public transport,Occupation_Managers/directors/senior officials,Occupation_Professional occupations,Occupation_Associate professional and technical occupations,Occupation_Administrative and secretarial occupations,Occupation_Skilled trades occupations,Occupation_Caring/leisure/other service occupations,Occupation_Sales and customer service occupations,Occupation_Process/plant/machine operatives,Occupation_Elementary occupations,Age_16-24,Age_25-34,Age_35-49,Age_50-64,Age_>=65 ,Index(age under 34),Highest Level of Qualification_No qualifications,Highest Level of Qualification_Level 1,Highest Level of Qualification_Level 2,Highest Level of Qualification_Apprenticeship,Highest Level of Qualification_Level 3,Highest Level of Qualification_Level 4,Highest Level of Qualification_Other qualifications,Index(higher or equal to level 4),distance_<10km,distance_10km-30km,distance_>=30km,distance_Other,Index(distance less than 10km),work hour_Part-time_30 hours or less,work hour_Full-time_31 hours or less,Index(full time),sex_Males,sex_Females,Index(sex of males)
2011,Tower Hamlets 017,E02000880,1304,75,301,246,144,75,79,179,26,179,272,649,295,78,10,0.706288344,92,97,106,14,135,716,144,0.659509202,989,132,42,141,0.758435583,372,932,0.714723926,734,570,0.562883436
2011,Tower Hamlets 018,E02000881,1394,88,205,224,193,124,112,175,48,225,264,545,388,179,18,0.580344333,165,172,151,16,154,592,144,0.527977044,958,206,42,188,0.68723099,423,971,0.696556671,741,653,0.531563845
2011,Tower Hamlets 019,E02000882,1729,143,398,280,230,119,133,213,31,182,336,726,510,140,17,0.614227877,129,153,163,27,174,916,167,0.626373626,1282,203,56,188,0.741469057,480,1249,0.72238288,933,796,0.539618276
2011,Tower Hamlets 020,E02000883,1622,93,258,228,215,139,134,221,54,280,344,691,400,171,16,0.63810111,176,192,173,28,190,672,191,0.532059186,1168,198,42,214,0.720098644,527,1095,0.675092478,888,734,0.547472256
2011,Tower Hamlets 021,E02000884,2379,262,667,585,229,76,90,245,22,203,527,1326,422,99,5,0.778898697,66,113,151,15,205,1621,208,0.768810425,1877,241,68,193,0.788986969,462,1917,0.805800757,1395,984,0.586380832
2011,Tower Hamlets 022,E02000885,1400,109,267,226,178,116,89,183,30,202,306,617,341,119,17,0.659285714,111,148,127,16,154,687,157,0.602857143,1051,157,42,150,0.750714286,457,943,0.673571429,794,606,0.567142857
2011,Tower Hamlets 023,E02000886,2273,289,647,471,225,106,118,202,33,182,300,1107,635,208,23,0.619005719,105,117,138,19,181,1472,241,0.753629564,1778,223,67,205,0.782226133,415,1858,0.817421909,1315,958,0.578530576
2011,Tower Hamlets 024,E02000887,1982,124,354,289,232,209,164,240,54,316,373,889,522,180,18,0.636730575,179,177,216,27,201,900,282,0.596367306,1412,227,74,269,0.712411705,618,1364,0.688193744,1066,916,0.537840565
2011,Tower Hamlets 025,E02000888,2329,320,659,510,212,102,100,215,32,179,337,1239,588,141,24,0.676685273,103,118,162,14,195,1528,209,0.745813654,1876,200,88,165,0.805495921,452,1877,0.80592529,1360,969,0.583941606
2011,Tower Hamlets 026,E02000889,1594,196,455,334,188,75,68,125,29,124,254,741,385,188,26,0.624215809,76,89,117,11,123,1023,155,0.73902133,1297,118,50,129,0.813676286,342,1252,0.78544542,900,694,0.564617315
2011,Tower Hamlets 027,E02000890,1881,320,656,466,199,40,56,69,17,58,175,921,538,220,27,0.582668793,36,67,77,11,135,1421,134,0.826687932,1603,118,40,120,0.852206273,195,1686,0.896331738,992,889,0.527379054
2011,Tower Hamlets 028,E02000891,4466,608,1462,993,472,180,181,257,46,267,652,2578,1004,218,14,0.723242275,143,207,259,20,314,3095,428,0.788849082,3357,605,109,395,0.751679355,577,3889,0.870801612,2530,1936,0.566502463
2011,Tower Hamlets 030,E02000893,2043,210,547,374,272,139,113,134,39,215,297,958,549,206,33,0.614292707,124,126,162,22,195,1196,218,0.692119432,1469,307,53,214,0.719040627,391,1652,0.808614782,1088,955,0.532550171
2011,Tower Hamlets 031,E02000894,4066,553,1353,950,459,141,125,222,38,225,548,2211,1010,275,22,0.678553861,108,171,223,22,320,2861,361,0.792424988,3261,403,81,321,0.802016724,528,3538,0.870142646,2183,1883,0.536891294
2011,Tower Hamlets 032,E02006853,2158,286,699,474,215,85,89,132,26,152,356,1195,489,103,15,0.718721038,99,105,131,14,151,1467,191,0.768303985,1682,229,71,176,0.779425394,323,1835,0.850324374,1169,989,0.541705283
2011,Tower Hamlets 033,E02006854,1939,339,691,500,159,34,63,76,15,62,239,1066,501,124,9,0.673027334,41,51,85,10,100,1481,171,0.85198556,1568,166,54,151,0.80866426,188,1751,0.903042806,1142,797,0.588963383
2011,Waltham Forest 001,E02000895,1012,99,177,156,210,90,80,90,21,89,169,244,377,195,27,0.408102767,86,149,214,27,159,314,63,0.372529644,260,602,26,124,0.256916996,261,751,0.742094862,480,532,0.4743083
2011,Waltham Forest 002,E02000896,1688,212,376,344,365,93,76,102,40,80,205,490,628,335,30,0.411729858,74,249,256,32,258,754,65,0.485189573,270,1230,35,153,0.159952607,312,1376,0.815165877,866,822,0.513033175
2011,Waltham Forest 003,E02000897,1273,123,186,211,261,100,84,123,45,140,219,331,477,216,30,0.432050275,121,185,259,28,192,412,76,0.383346426,340,789,22,122,0.267085625,315,958,0.752553024,606,667,0.476040848
2011,Waltham Forest 004,E02000898,1179,116,178,177,264,85,94,116,44,105,218,298,394,248,21,0.437659033,117,189,216,27,166,395,69,0.393553859,328,728,17,106,0.278201866,276,903,0.765903308,600,579,0.508905852
2011,Waltham Forest 005,E02000899,1273,107,168,188,270,118,127,118,52,125,245,331,416,255,26,0.45247447,113,202,247,29,191,381,110,0.385703064,386,716,20,151,0.303220738,302,971,0.762765122,577,696,0.453260016
2011,Waltham Forest 006,E02000900,1259,97,160,162,258,103,127,147,39,166,220,343,422,258,16,0.447180302,128,200,218,29,178,371,135,0.401906275,441,623,31,164,0.350277998,385,874,0.694201747,553,706,0.43923749
2011,Waltham Forest 007,E02000901,1838,199,380,340,411,117,92,128,45,126,297,463,701,339,38,0.413492927,99,224,319,33,264,799,100,0.489118607,359,1289,27,163,0.195321001,378,1460,0.794341676,879,959,0.478237214
2011,Waltham Forest 008,E02000902,1552,119,228,232,315,146,88,146,60,218,233,458,564,264,33,0.445231959,135,212,245,30,217,554,159,0.459407216,427,880,32,213,0.275128866,422,1130,0.728092784,759,793,0.489046392
2011,Waltham Forest 009,E02000903,1849,151,264,204,232,187,181,231,77,322,326,536,661,305,21,0.466197945,195,220,264,24,231,649,266,0.494862088,740,764,42,303,0.400216333,530,1319,0.713358572,896,953,0.484586263
2011,Waltham Forest 010,E02000904,1838,148,309,265,283,165,141,190,70,267,246,628,612,316,36,0.475516866,137,196,252,35,189,719,310,0.559847661,581,910,40,307,0.316104461,462,1376,0.748639826,887,951,0.482589771
2011,Waltham Forest 011,E02000905,2395,200,451,345,343,244,162,209,61,380,247,852,908,347,41,0.458872651,219,200,275,20,229,1109,343,0.606263048,810,1095,54,436,0.338204593,610,1785,0.745302714,1162,1233,0.485177453
2011,Waltham Forest 012,E02000906,2585,242,502,379,360,246,177,222,80,377,251,906,1073,335,20,0.447582205,211,199,260,26,246,1243,400,0.635589942,1031,1050,79,425,0.398839458,636,1949,0.753965184,1334,1251,0.516054159
2011,Waltham Forest 013,E02000907,2163,156,334,288,285,201,165,230,107,397,296,758,772,300,37,0.487286177,221,253,228,25,270,864,302,0.539066112,805,982,45,331,0.372168285,658,1505,0.69579288,1083,1080,0.500693481
2011,Waltham Forest 014,E02000908,3475,238,565,440,504,390,284,366,76,612,324,1583,1136,398,34,0.548776978,257,272,382,32,317,1479,736,0.637410072,1416,1338,93,628,0.407482014,789,2686,0.77294964,1903,1572,0.547625899
2011,Waltham Forest 015,E02000909,2385,257,534,382,328,165,167,171,67,314,255,808,986,310,26,0.445702306,143,191,220,24,234,1261,312,0.659538784,908,1089,44,344,0.380712788,542,1843,0.772746331,1181,1204,0.495178197
2011,Waltham Forest 016,E02000910,3351,277,728,478,405,313,236,291,103,520,354,1382,1158,410,47,0.518054312,214,249,272,30,289,1729,568,0.685467025,1339,1357,70,585,0.399582214,797,2554,0.762160549,1767,1584,0.527305282
2011,Waltham Forest 017,E02000911,3306,225,646,434,453,339,245,318,93,553,400,1309,1189,386,22,0.516938899,270,269,330,30,304,1575,528,0.636116152,1595,1091,58,562,0.48245614,826,2480,0.75015124,1709,1597,0.516938899
2011,Waltham Forest 018,E02000912,2193,148,356,279,289,247,185,220,91,378,270,761,796,327,39,0.470132239,194,204,264,14,227,905,385,0.588235294,1188,580,49,376,0.541723666,589,1604,0.731418149,1091,1102,0.49749202
2011,Waltham Forest 019,E02000913,2099,177,359,271,275,221,162,212,73,349,333,773,664,299,30,0.52691758,155,182,231,30,219,970,312,0.610767032,972,746,49,332,0.463077656,520,1579,0.752262982,1119,980,0.533111005
2011,Waltham Forest 020,E02000914,2606,152,313,225,322,310,215,313,142,614,438,979,841,312,36,0.543745203,251,234,305,18,253,1039,506,0.592862625,1194,782,49,581,0.458173446,848,1758,0.674597084,1362,1244,0.522640061
2011,Waltham Forest 021,E02000915,2716,217,651,460,349,231,173,221,82,332,364,1166,803,350,33,0.563328424,152,186,278,32,247,1477,344,0.670471281,1098,1146,53,419,0.404270987,538,2178,0.80191458,1444,1272,0.531664212
2011,Waltham Forest 022,E02000916,2441,148,345,263,326,257,253,273,101,475,286,821,952,342,40,0.453502663,251,272,328,16,234,913,427,0.548955346,1435,528,63,415,0.587873822,736,1705,0.698484228,1215,1226,0.497746825
2011,Waltham Forest 023,E02000917,2841,200,507,351,372,312,222,262,102,513,362,1208,919,317,35,0.552622316,217,241,301,19,272,1318,473,0.630411827,1347,915,49,530,0.474128828,756,2085,0.733896515,1445,1396,0.508623724
2011,Waltham Forest 024,E02000918,2836,224,632,440,331,255,179,257,88,430,384,1274,833,315,30,0.584626234,166,209,298,18,284,1419,442,0.656205924,1213,1096,60,467,0.427715092,642,2194,0.773624824,1533,1303,0.540550071
2011,Waltham Forest 025,E02000919,3086,212,505,377,395,329,206,297,136,629,457,1424,848,324,33,0.609526896,231,221,287,23,329,1367,628,0.64646792,1444,987,67,588,0.467919637,763,2323,0.752754375,1665,1421,0.539533377
2011,Waltham Forest 026,E02000920,2817,166,384,288,352,282,256,332,116,641,539,1212,710,314,42,0.621583245,210,276,313,17,284,1135,582,0.609513667,1544,698,55,520,0.548100816,852,1965,0.697550586,1411,1406,0.500887469
2011,Waltham Forest 027,E02000921,3128,168,420,347,329,345,333,327,152,707,504,1289,916,383,36,0.573209719,263,292,371,29,329,1228,616,0.589514066,1425,881,96,726,0.45556266,874,2254,0.720588235,1672,1456,0.534526854
2011,Waltham Forest 028,E02000922,3051,194,389,307,348,375,253,384,115,686,523,1213,908,379,28,0.568993773,254,306,362,32,332,1156,609,0.578498853,1334,923,80,714,0.437233694,914,2137,0.70042609,1630,1421,0.534251065
2011,Wandsworth 001,E02000923,2289,347,674,527,251,93,108,134,29,126,240,1084,611,281,73,0.578418523,70,102,133,19,196,1516,253,0.772826562,1793,221,65,210,0.78331149,313,1976,0.863259065,1083,1206,0.473132372
2011,Wandsworth 002,E02000924,3891,385,831,725,471,230,312,348,62,527,544,1799,1056,427,65,0.602158828,257,290,290,31,354,2141,528,0.685941917,3065,350,79,397,0.78771524,743,3148,0.809046518,1820,2071,0.467746081
2011,Wandsworth 003,E02000925,2162,222,447,365,296,132,190,191,44,275,291,935,612,287,37,0.56706753,169,160,181,20,242,1122,268,0.642923219,1653,222,67,220,0.764569843,494,1668,0.771507863,923,1239,0.426919519
2011,Wandsworth 004,E02000926,3132,457,913,732,382,110,134,164,37,203,309,1664,823,291,45,0.629948914,95,113,189,28,270,2127,310,0.778097063,2445,335,132,220,0.780651341,394,2738,0.874201788,1503,1629,0.479885057
2011,Wandsworth 005,E02000927,2529,292,749,615,306,96,133,148,44,146,335,1335,586,227,46,0.660340055,146,151,148,21,212,1687,164,0.731909846,2005,292,81,151,0.79280348,313,2216,0.876235666,1151,1378,0.455120601
2011,Wandsworth 006,E02000928,2751,480,986,658,316,55,75,89,14,78,203,1322,856,327,43,0.554343875,56,64,119,14,166,2169,163,0.847691748,1700,842,57,152,0.617957107,290,2461,0.894583788,1287,1464,0.46782988
2011,Wandsworth 007,E02000929,2178,174,437,333,306,138,239,186,55,310,296,974,595,273,40,0.583103765,172,189,201,23,229,1082,282,0.626262626,1601,296,70,211,0.735078053,494,1684,0.77318641,935,1243,0.429292929
2011,Wandsworth 008,E02000930,4677,597,1700,1244,498,102,165,168,46,157,584,2830,965,258,40,0.729955099,91,122,223,28,289,3624,300,0.838999359,3478,701,203,295,0.743639085,421,4256,0.909985033,2150,2527,0.459696387
2011,Wandsworth 009,E02000931,3730,647,1380,1040,356,62,69,94,21,61,378,2008,1053,255,36,0.639678284,43,78,122,12,229,3063,183,0.870241287,2858,541,161,170,0.766219839,285,3445,0.923592493,1835,1895,0.491957105
2011,Wandsworth 010,E02000932,4627,710,1700,1191,489,130,121,144,32,110,375,2684,1204,318,46,0.661119516,45,83,196,20,243,3706,334,0.873135941,3117,1111,94,305,0.673654636,331,4296,0.928463367,2242,2385,0.484547223
2011,Wandsworth 011,E02000933,2930,446,954,725,330,87,109,132,23,124,301,1440,800,330,59,0.594197952,74,86,137,18,210,2162,243,0.820819113,1620,1056,53,201,0.552901024,357,2573,0.878156997,1413,1517,0.48225256
2011,Wandsworth 012,E02000934,4305,620,1379,1163,498,116,176,168,37,148,436,2556,962,296,55,0.695005807,92,123,251,24,296,3256,263,0.817421603,3238,656,161,250,0.752148664,380,3925,0.911730546,2037,2268,0.473170732
2011,Wandsworth 013,E02000935,1498,89,186,133,142,137,207,227,49,328,421,480,367,202,28,0.601468625,140,131,175,16,301,503,232,0.490654206,898,354,45,201,0.599465955,606,892,0.595460614,650,848,0.433911883
2011,Wandsworth 014,E02000936,3450,483,1194,832,425,89,119,139,33,136,256,1983,856,291,64,0.648985507,55,111,167,26,201,2570,320,0.837681159,2090,1083,73,204,0.605797101,368,3082,0.893333333,1637,1813,0.474492754
2011,Wandsworth 015,E02000937,2616,480,964,696,245,42,51,70,21,47,208,1273,846,264,25,0.566131498,33,57,98,10,154,2135,129,0.865443425,2026,391,62,137,0.774464832,224,2392,0.914373089,1308,1308,0.5
2011,Wandsworth 016,E02000938,2471,250,564,416,291,148,222,233,59,288,386,995,702,333,55,0.558883043,160,161,232,14,224,1372,308,0.679886686,1457,743,37,234,0.589639822,593,1878,0.760016188,1116,1355,0.451639013
2011,Wandsworth 017,E02000939,2413,489,839,645,215,48,60,55,9,53,216,973,873,308,43,0.492747617,37,60,91,8,158,1955,104,0.853294654,1895,323,37,158,0.785329465,258,2155,0.893079155,1290,1123,0.534604227
2011,Wandsworth 018,E02000940,2674,309,778,570,338,119,179,161,41,179,315,1429,692,215,23,0.652206432,96,133,195,10,223,1740,277,0.754300673,1862,556,49,207,0.696335079,409,2265,0.847045625,1255,1419,0.469334331
2011,Wandsworth 019,E02000941,3157,493,1036,792,369,88,95,151,30,103,254,1616,964,284,39,0.592334495,65,120,176,18,282,2319,177,0.79062401,2238,655,72,192,0.708900855,364,2793,0.884700665,1517,1640,0.480519481
2011,Wandsworth 020,E02000942,3171,538,1075,739,342,80,127,145,24,101,326,1394,979,408,64,0.542415642,74,94,183,27,230,2341,222,0.808262378,1951,941,66,213,0.615263324,414,2757,0.869441816,1523,1648,0.480290129
2011,Wandsworth 021,E02000943,3749,561,1320,1008,373,92,118,143,20,114,433,2033,979,265,39,0.657775407,59,117,147,12,245,2981,188,0.845292078,2913,551,80,205,0.777007202,350,3399,0.906641771,1836,1913,0.489730595
2011,Wandsworth 022,E02000944,2109,209,495,368,249,157,155,187,44,245,300,996,548,239,26,0.614509246,121,145,163,12,199,1138,331,0.696538644,1346,537,36,190,0.638217165,397,1712,0.811759128,978,1131,0.463726885
2011,Wandsworth 023,E02000945,1958,128,228,202,162,183,227,349,73,406,604,632,460,231,31,0.631256384,160,145,235,18,388,662,350,0.516853933,1127,505,34,292,0.575587334,785,1173,0.599080695,865,1093,0.441777324
2011,Wandsworth 024,E02000946,2900,431,871,670,357,109,149,137,40,136,269,1670,720,219,22,0.66862069,91,123,188,18,241,2003,236,0.772068966,1769,846,75,210,0.61,358,2542,0.876551724,1387,1513,0.478275862
2011,Wandsworth 025,E02000947,3374,588,1066,830,400,99,107,139,31,114,256,1652,1118,313,35,0.565500889,66,103,199,17,274,2490,225,0.804682869,1930,1167,64,213,0.57202134,389,2985,0.88470658,1539,1835,0.456135151
2011,Wandsworth 026,E02000948,4712,642,1681,1302,521,88,144,141,40,153,495,2837,1046,300,34,0.70713073,74,126,191,17,312,3761,231,0.847198642,3360,968,115,269,0.713073005,371,4341,0.921264856,2204,2508,0.467741935
2011,Wandsworth 027,E02000949,3632,525,1246,999,400,85,101,148,24,104,308,1930,991,343,60,0.616189427,39,101,175,17,256,2863,181,0.838105727,2535,786,78,233,0.697962555,345,3287,0.905011013,1750,1882,0.481828194
2011,Wandsworth 028,E02000950,2370,300,655,450,313,108,150,205,35,154,260,1130,699,248,33,0.58649789,93,145,171,29,219,1430,283,0.72278481,1286,823,43,218,0.542616034,378,1992,0.840506329,1129,1241,0.476371308
2011,Wandsworth 029,E02000951,2664,365,846,674,332,72,96,132,19,128,337,1411,671,217,28,0.656156156,55,105,157,23,219,1963,142,0.790165165,1776,675,51,162,0.666666667,340,2324,0.872372372,1253,1411,0.470345345
2011,Wandsworth 030,E02000952,2421,316,752,603,339,73,95,102,30,111,251,1219,682,244,25,0.607187113,68,81,141,10,213,1760,148,0.788104089,1605,588,52,176,0.662949195,293,2128,0.87897563,1190,1231,0.491532425
2011,Wandsworth 031,E02000953,2652,375,845,657,297,81,119,146,19,113,235,1459,736,198,24,0.638763198,79,105,145,7,226,1941,149,0.788084465,1377,1066,52,157,0.519230769,341,2311,0.871417798,1180,1472,0.44494721
2011,Wandsworth 032,E02000954,2027,205,583,450,271,90,115,163,32,118,298,933,567,201,28,0.607301431,72,95,138,12,164,1373,173,0.762703503,1132,682,37,176,0.558460779,345,1682,0.829797731,944,1083,0.465712876
2011,Wandsworth 033,E02000955,1846,177,429,317,254,124,119,209,43,174,272,855,484,207,28,0.610509209,113,130,144,18,203,1048,190,0.67063922,1012,629,35,170,0.548212351,408,1438,0.778981582,896,950,0.485373781
2011,Wandsworth 034,E02000956,2354,212,480,427,366,162,181,222,51,253,418,1065,622,225,24,0.629991504,145,135,184,19,315,1264,292,0.661002549,1155,870,78,251,0.490654206,584,1770,0.75191164,1081,1273,0.459218352
2011,Wandsworth 035,E02000957,3609,355,838,716,429,276,233,286,91,385,396,1779,1032,348,54,0.602660017,190,211,257,21,327,2125,478,0.721252424,1511,1593,64,441,0.418675533,699,2910,0.806317539,1772,1837,0.490994735
2011,Wandsworth 036,E02000958,1902,223,442,319,257,139,128,182,39,173,279,615,641,326,41,0.470031546,93,154,153,15,212,1076,199,0.670347003,876,732,44,250,0.460567823,480,1422,0.747634069,863,1039,0.453732913
2011,Wandsworth 037,E02000959,2050,210,408,330,286,182,162,170,47,255,223,842,696,255,34,0.519512195,115,167,202,36,219,1052,259,0.639512195,911,766,38,335,0.444390244,521,1529,0.745853659,971,1079,0.473658537
2011,Westminster 001,E02000960,1572,378,411,414,164,26,31,65,14,69,132,637,528,219,56,0.489185751,49,62,66,12,83,1122,178,0.82697201,1185,225,35,127,0.753816794,224,1348,0.857506361,865,707,0.550254453
2011,Westminster 002,E02000961,2437,472,695,513,274,61,112,130,35,145,175,1073,783,326,80,0.512105047,130,103,112,10,183,1660,239,0.779236767,1953,256,51,177,0.801395158,393,2044,0.838736151,1261,1176,0.517439475
2011,Westminster 003,E02000962,2203,442,646,515,261,64,72,98,27,78,165,975,728,279,56,0.517476169,80,71,86,5,117,1601,243,0.837040399,1683,327,50,143,0.763958239,333,1870,0.848842488,1184,1019,0.537448933
2011,Westminster 004,E02000963,2404,198,422,380,315,175,249,278,54,333,336,796,819,385,68,0.470881864,232,260,251,27,257,1062,315,0.572795341,1945,189,56,214,0.80906822,720,1684,0.700499168,1106,1298,0.460066556
2011,Westminster 005,E02000964,3464,363,861,695,403,178,245,287,60,372,388,1494,1058,438,86,0.54330254,226,257,260,23,343,1913,442,0.679849885,2794,284,85,301,0.806581986,736,2728,0.787528868,1584,1880,0.457274827
2011,Westminster 006,E02000965,3117,534,1073,737,245,79,103,159,34,153,194,1523,1062,287,51,0.550850176,103,114,146,19,224,2238,273,0.805582291,2459,336,90,232,0.788899583,415,2702,0.866859159,1559,1558,0.500160411
2011,Westminster 007,E02000966,3202,694,1054,788,261,67,86,117,23,112,171,1433,1109,414,75,0.500936914,84,98,117,17,155,2421,310,0.852904435,2502,362,123,215,0.781386633,391,2811,0.877888819,1695,1507,0.529356652
2011,Westminster 008,E02000967,2083,480,664,565,150,39,56,73,10,46,218,1031,553,225,56,0.599615939,38,43,61,8,71,1620,242,0.893903024,1615,265,67,136,0.775324052,248,1835,0.880940951,1184,899,0.568410946
2011,Westminster 009,E02000968,2570,212,473,398,308,204,197,334,58,386,372,927,797,409,65,0.505447471,277,206,255,30,258,1169,375,0.60077821,1987,249,88,246,0.773151751,823,1747,0.679766537,1307,1263,0.508560311
2011,Westminster 010,E02000969,2007,188,450,318,266,104,152,236,46,247,239,737,701,265,65,0.486297957,197,161,200,18,193,986,252,0.616841056,1594,178,52,183,0.794220229,611,1396,0.695565521,1003,1004,0.499750872
2011,Westminster 011,E02000970,2007,550,574,546,151,27,38,54,10,57,144,974,604,219,66,0.557050324,33,43,62,4,92,1534,239,0.883408072,1718,86,60,143,0.856003986,194,1813,0.903338316,1144,863,0.570004983
2011,Westminster 012,E02000971,2132,440,657,545,160,47,55,99,17,112,209,1070,573,220,60,0.599906191,86,51,81,10,108,1539,257,0.842401501,1654,233,84,161,0.775797373,326,1806,0.847091932,1199,933,0.562382739
