date,geography,geography code,all_personal transport,Occupation_Managers/directors/senior officials,Occupation_Professional occupations,Occupation_Associate professional and technical occupations,Occupation_Administrative and secretarial occupations,Occupation_Skilled trades occupations,Occupation_Caring/leisure/other service occupations,Occupation_Sales and customer service occupations,Occupation_Process/plant/machine operatives,Occupation_Elementary occupations,Age_16-24,Age_25-34,Age_35-49,Age_50-64,Age_>=65 ,Index(age under 34),Highest Level of Qualification_No qualifications,Highest Level of Qualification_Level 1,Highest Level of Qualification_Level 2,Highest Level of Qualification_Apprenticeship,Highest Level of Qualification_Level 3,Highest Level of Qualification_Level 4,Highest Level of Qualification_Other qualifications,Index(higher or equal to level 4),distance_<10km,distance_10km-30km,distance_>=30km,distance_Other,Index(distance less than 10km),work hour_Part-time_30 hours or less,work hour_Full-time_31 hours or less,Index(full time),sex_Males,sex_Females,Index(sex of males)
2011,Sutton 017,E02000856,2004,262,412,267,248,295,182,126,114,98,191,382,804,564,63,0.285928144,140,297,355,83,296,740,93,0.415668663,1228,410,88,278,0.612774451,503,1501,0.749001996,1022,982,0.50998004
2011,Sutton 018,E02000857,1434,149,394,214,145,192,101,59,95,85,96,502,533,262,41,0.417015342,80,162,182,29,179,690,112,0.559274756,777,364,82,211,0.541841004,267,1167,0.813807531,828,606,0.577405858
2011,Sutton 019,E02000858,1520,130,212,160,201,227,180,111,151,148,142,395,603,327,53,0.353289474,228,272,266,58,189,390,117,0.333552632,969,313,46,192,0.6375,399,1121,0.7375,801,719,0.526973684
2011,Sutton 020,E02000859,1839,245,366,238,237,247,190,106,126,84,145,407,691,534,62,0.300163132,143,267,321,85,287,651,85,0.40021751,1159,377,68,235,0.630233823,502,1337,0.727025557,937,902,0.509516041
2011,Sutton 021,E02000860,1437,156,347,222,147,182,114,75,102,92,119,488,526,274,30,0.422407794,101,166,215,36,183,635,101,0.512178149,787,388,77,185,0.547668754,262,1175,0.817675713,808,629,0.562282533
2011,Sutton 022,E02000861,1738,287,490,196,219,198,145,81,64,58,165,229,638,622,84,0.226697353,107,208,279,77,204,807,56,0.496547756,1084,372,68,214,0.623705409,546,1192,0.6858458,874,864,0.50287687
2011,Sutton 024,E02000863,1647,224,317,206,258,218,139,109,101,75,168,221,582,593,83,0.236187007,152,233,301,72,238,583,68,0.395264117,987,387,58,215,0.599271403,484,1163,0.706132362,826,821,0.501517911
2011,Sutton 025,E02006836,1925,338,630,217,234,160,150,64,75,57,139,341,716,613,116,0.249350649,104,204,267,65,208,997,80,0.559480519,1142,480,106,197,0.593246753,513,1412,0.733506494,983,942,0.510649351
2011,Tower Hamlets 001,E02000864,484,40,92,55,25,78,36,28,87,43,32,148,195,98,11,0.371900826,87,59,46,10,39,184,59,0.502066116,287,83,40,74,0.592975207,148,336,0.694214876,324,160,0.669421488
2011,Tower Hamlets 002,E02000865,336,37,48,30,26,38,27,26,64,40,27,102,148,50,9,0.383928571,66,47,42,6,33,100,42,0.422619048,216,52,25,43,0.642857143,135,201,0.598214286,250,86,0.744047619
2011,Tower Hamlets 003,E02000866,586,69,175,78,44,52,32,18,75,43,46,166,199,154,21,0.361774744,94,71,55,10,49,278,29,0.523890785,353,106,45,82,0.602389078,145,441,0.752559727,346,240,0.590443686
2011,Tower Hamlets 004,E02000867,585,72,163,72,33,72,37,30,65,41,59,223,201,92,10,0.482051282,92,67,42,10,51,275,48,0.552136752,353,90,59,83,0.603418803,139,446,0.762393162,345,240,0.58974359
2011,Tower Hamlets 005,E02000868,264,21,43,30,15,42,23,21,44,25,20,93,105,44,2,0.428030303,47,38,32,3,23,86,35,0.458333333,149,34,33,48,0.564393939,99,165,0.625,196,68,0.742424242
2011,Tower Hamlets 006,E02000869,221,23,41,19,16,28,22,11,44,17,10,68,91,44,8,0.352941176,40,40,25,4,18,82,12,0.425339367,142,34,8,37,0.642533937,70,151,0.683257919,150,71,0.678733032
2011,Tower Hamlets 007,E02000870,315,24,58,27,33,54,34,20,43,22,32,82,123,66,12,0.361904762,59,41,35,11,35,102,32,0.425396825,201,42,26,46,0.638095238,112,203,0.644444444,206,109,0.653968254
2011,Tower Hamlets 008,E02000871,463,42,68,31,47,69,28,28,82,68,31,165,197,62,8,0.423326134,98,54,63,6,40,119,83,0.436285097,284,82,27,70,0.613390929,198,265,0.572354212,345,118,0.745140389
2011,Tower Hamlets 009,E02000872,231,13,40,21,18,36,18,11,48,26,21,88,88,29,5,0.471861472,43,35,26,5,16,77,29,0.458874459,115,33,30,53,0.497835498,103,128,0.554112554,171,60,0.74025974
2011,Tower Hamlets 010,E02000873,351,34,66,41,18,39,22,34,59,38,45,118,140,42,6,0.464387464,50,48,41,6,44,123,39,0.461538462,207,57,48,39,0.58974359,160,191,0.544159544,261,90,0.743589744
2011,Tower Hamlets 011,E02000874,319,23,37,26,23,37,27,42,78,26,28,96,150,42,3,0.388714734,64,53,32,3,40,72,55,0.398119122,213,44,23,39,0.667711599,153,166,0.520376176,249,70,0.780564263
2011,Tower Hamlets 012,E02000875,530,45,82,31,45,75,33,45,106,68,46,156,230,92,6,0.381132075,115,74,56,7,64,154,60,0.403773585,337,76,39,78,0.635849057,238,292,0.550943396,381,149,0.718867925
2011,Tower Hamlets 013,E02000876,253,23,46,37,15,29,17,12,48,26,26,96,102,26,3,0.482213439,49,26,31,2,34,87,24,0.438735178,144,39,22,48,0.56916996,103,150,0.592885375,183,70,0.723320158
2011,Tower Hamlets 014,E02000877,515,41,82,44,29,62,49,41,105,62,40,167,243,56,9,0.401941748,102,64,49,6,63,150,81,0.448543689,338,79,45,53,0.65631068,207,308,0.598058252,378,137,0.733980583
2011,Tower Hamlets 015,E02000878,255,27,42,30,10,29,15,18,55,29,15,98,106,30,6,0.443137255,44,34,33,2,24,95,23,0.462745098,140,46,26,43,0.549019608,98,157,0.615686275,200,55,0.784313725
2011,Tower Hamlets 016,E02000879,378,40,56,37,28,49,25,33,75,35,31,98,176,56,17,0.341269841,83,40,52,6,37,109,51,0.423280423,240,59,21,58,0.634920635,171,207,0.547619048,291,87,0.76984127
2011,Tower Hamlets 017,E02000880,248,20,39,32,21,23,20,19,49,25,21,79,111,35,2,0.403225806,41,36,33,0,25,79,34,0.455645161,161,30,16,41,0.649193548,97,151,0.608870968,185,63,0.745967742
2011,Tower Hamlets 018,E02000881,429,42,60,26,30,52,33,31,89,66,39,97,203,81,9,0.317016317,100,63,53,2,42,115,54,0.393939394,268,70,29,62,0.624708625,187,242,0.564102564,312,117,0.727272727
2011,Tower Hamlets 019,E02000882,497,36,96,41,39,61,34,40,102,48,52,161,218,58,8,0.428571429,102,73,53,6,52,158,53,0.424547284,319,77,26,75,0.641851107,216,281,0.565392354,365,132,0.734406439
2011,Tower Hamlets 020,E02000883,430,42,48,26,37,58,40,41,85,53,41,116,196,73,4,0.365116279,95,71,67,12,46,76,63,0.323255814,284,65,23,58,0.660465116,192,238,0.553488372,312,118,0.725581395
2011,Tower Hamlets 021,E02000884,282,34,61,42,14,26,13,17,52,23,27,114,107,32,2,0.5,35,28,25,6,37,122,29,0.535460993,167,37,38,40,0.592198582,97,185,0.656028369,218,64,0.773049645
2011,Tower Hamlets 022,E02000885,301,36,43,16,19,47,21,22,65,32,27,84,140,43,7,0.368770764,66,62,37,3,29,65,39,0.34551495,183,48,23,47,0.607973422,131,170,0.564784053,232,69,0.77076412
2011,Tower Hamlets 023,E02000886,398,63,82,44,24,41,28,31,62,23,25,129,165,73,6,0.386934673,67,44,38,5,41,162,41,0.510050251,257,48,42,51,0.645728643,144,254,0.638190955,284,114,0.713567839
2011,Tower Hamlets 024,E02000887,495,36,61,33,33,84,36,40,104,68,32,140,230,84,9,0.347474747,101,72,59,16,51,120,76,0.395959596,278,75,48,94,0.561616162,203,292,0.58989899,362,133,0.731313131
2011,Tower Hamlets 025,E02000888,410,53,94,61,23,40,23,19,69,28,28,125,196,54,7,0.373170732,64,51,38,3,42,160,52,0.517073171,241,59,46,64,0.587804878,150,260,0.634146341,312,98,0.76097561
2011,Tower Hamlets 026,E02000889,319,44,75,51,15,28,20,21,43,22,19,100,131,62,7,0.373040752,51,38,33,2,32,137,26,0.510971787,183,43,37,56,0.573667712,108,211,0.661442006,215,104,0.673981191
2011,Tower Hamlets 027,E02000890,329,80,113,43,17,32,11,4,22,7,10,80,135,89,15,0.273556231,27,29,13,6,28,210,16,0.686930091,182,66,44,37,0.553191489,67,262,0.796352584,217,112,0.659574468
2011,Tower Hamlets 028,E02000891,614,101,173,84,48,44,35,21,68,40,51,257,203,90,13,0.501628664,76,54,62,16,69,277,60,0.548859935,358,107,66,83,0.583061889,165,449,0.731270358,397,217,0.646579805
2011,Tower Hamlets 030,E02000893,536,68,119,51,55,67,46,19,71,40,42,156,200,131,7,0.369402985,90,56,56,12,62,211,49,0.485074627,324,97,47,68,0.604477612,140,396,0.73880597,356,180,0.664179104
2011,Tower Hamlets 031,E02000894,669,101,201,99,43,61,44,25,57,38,43,227,262,131,6,0.403587444,88,73,65,14,58,312,59,0.554559043,404,110,76,79,0.603886398,141,528,0.789237668,431,238,0.644245142
2011,Tower Hamlets 032,E02006853,339,51,77,33,29,23,23,27,52,24,24,121,133,56,5,0.427728614,43,46,31,3,47,133,36,0.498525074,193,53,33,60,0.569321534,90,249,0.734513274,233,106,0.687315634
2011,Tower Hamlets 033,E02006854,252,56,62,36,28,13,15,10,15,17,16,104,84,46,2,0.476190476,29,38,17,6,33,110,19,0.511904762,138,41,42,31,0.547619048,60,192,0.761904762,167,85,0.662698413
2011,Waltham Forest 001,E02000895,1650,195,266,179,239,256,168,111,122,114,153,250,672,511,64,0.244242424,240,304,281,54,228,452,91,0.329090909,893,444,67,246,0.541212121,459,1191,0.721818182,864,786,0.523636364
2011,Waltham Forest 002,E02000896,1733,273,381,235,243,196,142,91,95,77,162,276,664,562,69,0.252740912,171,280,274,58,245,621,84,0.406809002,966,466,93,208,0.557414887,497,1236,0.71321408,892,841,0.514714368
2011,Waltham Forest 003,E02000897,1534,182,238,150,199,253,147,95,144,126,127,261,646,447,53,0.252933507,240,269,250,55,193,426,101,0.343546284,865,375,61,233,0.563885267,419,1115,0.726857888,814,720,0.530638853
2011,Waltham Forest 004,E02000898,1620,156,293,183,248,242,153,102,118,125,140,293,669,466,52,0.267283951,201,295,261,58,227,488,90,0.356790123,925,406,47,242,0.570987654,462,1158,0.714814815,850,770,0.524691358
2011,Waltham Forest 005,E02000899,1767,200,263,193,281,269,160,107,156,138,179,315,692,538,43,0.279569892,248,322,283,74,260,456,124,0.328239955,1038,390,71,268,0.587436333,475,1292,0.731182796,979,788,0.554046406
2011,Waltham Forest 006,E02000900,1525,175,245,164,213,241,125,130,131,101,140,300,641,408,36,0.28852459,209,269,222,49,198,440,138,0.379016393,917,348,51,209,0.601311475,370,1155,0.757377049,854,671,0.56
2011,Waltham Forest 007,E02000901,1880,212,489,230,210,240,158,93,125,123,170,286,763,608,53,0.242553191,186,299,289,87,227,703,89,0.421276596,1102,413,84,281,0.586170213,515,1365,0.72606383,984,896,0.523404255
2011,Waltham Forest 008,E02000902,1432,131,253,156,184,200,153,98,159,98,131,272,601,396,32,0.281424581,186,230,202,48,181,466,119,0.408519553,859,301,60,212,0.599860335,352,1080,0.754189944,825,607,0.576117318
2011,Waltham Forest 009,E02000903,1043,99,147,78,81,165,98,101,165,109,77,236,469,250,11,0.300095877,177,147,130,22,128,298,141,0.420901246,620,184,42,197,0.594439118,284,759,0.727708533,651,392,0.624161074
2011,Waltham Forest 010,E02000904,1258,139,305,117,109,201,93,69,133,92,82,272,560,322,22,0.281399046,137,158,170,35,137,464,157,0.4936407,728,257,54,219,0.578696343,287,971,0.771860095,740,518,0.588235294
2011,Waltham Forest 011,E02000905,1114,109,226,119,109,179,87,83,113,89,75,257,476,288,18,0.298025135,127,137,161,28,119,411,131,0.486535009,641,236,51,186,0.57540395,295,819,0.73518851,683,431,0.613105925
2011,Waltham Forest 012,E02000906,857,72,164,76,66,133,82,72,98,94,53,227,382,180,15,0.32672112,143,116,99,14,88,300,97,0.463243874,478,156,32,191,0.557759627,249,608,0.709451575,539,318,0.628938156
2011,Waltham Forest 013,E02000907,820,98,157,87,75,118,52,52,115,66,40,215,351,186,28,0.31097561,130,95,94,12,80,292,117,0.498780488,475,160,39,146,0.579268293,213,607,0.740243902,520,300,0.634146341
2011,Waltham Forest 014,E02000908,1083,123,186,142,95,184,78,67,137,71,58,382,420,206,17,0.406278855,144,121,153,9,142,369,145,0.474607572,619,183,55,226,0.57156048,233,850,0.784856879,710,373,0.655586334
2011,Waltham Forest 015,E02000909,991,102,265,94,76,120,88,49,119,78,57,235,415,263,21,0.294651867,119,113,92,18,100,446,103,0.553985873,579,187,63,162,0.584258325,238,753,0.759838547,587,404,0.592330979
2011,Waltham Forest 016,E02000910,912,91,205,99,74,131,63,62,114,73,67,260,369,204,12,0.358552632,120,106,99,11,84,362,130,0.539473684,516,183,50,163,0.565789474,235,677,0.742324561,589,323,0.645833333
2011,Waltham Forest 017,E02000911,947,70,181,98,77,157,71,71,121,101,67,253,445,164,18,0.337909187,131,127,99,14,94,354,128,0.508975713,543,183,29,192,0.573389652,207,740,0.781414995,648,299,0.684266103
2011,Waltham Forest 018,E02000912,967,84,180,76,79,160,74,64,157,93,52,237,475,183,20,0.298862461,148,105,88,20,111,320,175,0.511892451,592,151,33,191,0.612202689,241,726,0.750775595,655,312,0.677352637
2011,Waltham Forest 019,E02000913,995,106,225,83,87,141,61,84,133,75,71,264,375,260,25,0.336683417,99,127,124,19,97,420,109,0.531658291,597,167,52,179,0.6,239,756,0.759798995,663,332,0.666331658
2011,Waltham Forest 020,E02000914,882,81,114,74,68,160,58,63,167,97,57,241,361,206,17,0.337868481,172,115,102,8,73,231,181,0.467120181,527,170,43,142,0.597505669,270,612,0.693877551,620,262,0.702947846
2011,Waltham Forest 021,E02000915,956,105,311,97,74,132,54,41,76,66,56,251,374,262,13,0.321129707,84,108,92,18,99,461,94,0.580543933,571,168,69,148,0.597280335,201,755,0.789748954,566,390,0.592050209
2011,Waltham Forest 022,E02000916,954,86,135,99,75,171,71,64,157,96,43,254,414,221,22,0.311320755,176,120,121,25,108,280,124,0.423480084,553,158,36,207,0.57966457,208,746,0.78197065,624,330,0.65408805
2011,Waltham Forest 023,E02000917,894,75,182,82,50,149,90,52,128,86,54,259,341,224,16,0.350111857,92,79,141,21,82,332,147,0.535794183,523,133,42,196,0.585011186,208,686,0.767337808,579,315,0.647651007
2011,Waltham Forest 024,E02000918,935,78,233,117,65,169,52,45,101,75,45,283,360,225,22,0.350802139,101,102,87,16,130,383,116,0.53368984,472,203,53,207,0.504812834,245,690,0.737967914,599,336,0.640641711
2011,Waltham Forest 025,E02000919,924,102,165,89,63,147,69,75,131,83,56,290,326,234,18,0.374458874,96,119,117,23,75,327,167,0.534632035,532,149,55,188,0.575757576,243,681,0.737012987,594,330,0.642857143
2011,Waltham Forest 026,E02000920,877,82,137,84,87,139,78,47,133,90,70,253,324,221,9,0.368301026,111,117,113,21,95,282,138,0.478905359,537,151,38,151,0.612314709,222,655,0.74686431,556,321,0.633979475
2011,Waltham Forest 027,E02000921,927,76,127,75,74,143,108,69,164,91,55,275,363,212,22,0.355987055,123,129,109,10,96,313,147,0.49622438,554,147,77,149,0.597626753,250,677,0.730312837,613,314,0.661272923
2011,Waltham Forest 028,E02000922,1066,106,196,108,89,156,81,51,185,94,74,264,443,262,23,0.317073171,142,141,133,23,100,370,157,0.494371482,630,172,46,218,0.590994371,257,809,0.75891182,682,384,0.639774859
2011,Wandsworth 001,E02000923,477,134,128,90,29,22,20,12,26,16,30,101,163,146,37,0.274633124,28,29,39,6,63,282,30,0.65408805,289,75,43,70,0.605870021,90,387,0.811320755,302,175,0.63312369
2011,Wandsworth 002,E02000924,685,103,136,96,52,53,55,42,96,52,52,216,254,135,28,0.391240876,67,70,95,9,83,298,63,0.527007299,396,104,58,127,0.57810219,133,552,0.805839416,429,256,0.626277372
2011,Wandsworth 003,E02000925,468,67,89,75,35,52,34,28,55,33,23,119,188,115,23,0.303418803,43,49,56,10,55,205,50,0.544871795,276,82,30,80,0.58974359,92,376,0.803418803,288,180,0.615384615
2011,Wandsworth 004,E02000926,775,163,208,153,41,74,39,21,52,24,38,267,288,153,29,0.393548387,45,54,85,8,81,428,74,0.647741935,422,141,69,143,0.544516129,122,653,0.842580645,492,283,0.63483871
2011,Wandsworth 005,E02000927,484,63,103,101,28,64,50,14,33,28,29,160,158,121,16,0.390495868,62,35,57,19,51,236,24,0.537190083,272,104,41,67,0.561983471,82,402,0.830578512,265,219,0.547520661
2011,Wandsworth 006,E02000928,700,142,249,134,38,69,25,20,14,9,23,215,265,173,24,0.34,19,31,47,16,63,497,27,0.748571429,353,177,77,93,0.504285714,124,576,0.822857143,372,328,0.531428571
2011,Wandsworth 007,E02000929,400,28,68,53,28,51,48,15,62,47,27,113,167,82,11,0.35,58,49,45,8,53,139,48,0.4675,258,59,22,61,0.645,91,309,0.7725,250,150,0.625
2011,Wandsworth 008,E02000930,560,116,153,119,30,55,34,7,25,21,19,230,199,92,20,0.444642857,34,43,49,3,58,346,27,0.666071429,298,149,56,57,0.532142857,76,484,0.864285714,306,254,0.546428571
2011,Wandsworth 009,E02000931,480,102,144,113,28,33,22,13,15,10,21,158,202,88,11,0.372916667,19,20,38,5,50,326,22,0.725,259,110,48,63,0.539583333,83,397,0.827083333,276,204,0.575
2011,Wandsworth 010,E02000932,783,193,246,175,38,48,34,16,20,13,42,326,260,139,16,0.469987229,23,35,55,12,76,544,38,0.743295019,357,210,103,113,0.455938697,106,677,0.864623244,475,308,0.606641124
2011,Wandsworth 011,E02000933,831,153,283,167,36,76,36,19,35,26,59,251,263,224,34,0.373044525,45,36,69,10,82,536,53,0.708784597,425,214,78,114,0.51143201,159,672,0.80866426,474,357,0.570397112
2011,Wandsworth 012,E02000934,622,117,163,139,35,53,44,19,28,24,41,239,204,125,13,0.450160772,38,40,53,13,67,375,36,0.660771704,348,152,57,65,0.559485531,90,532,0.855305466,346,276,0.556270096
2011,Wandsworth 013,E02000935,532,63,73,40,48,81,51,47,69,60,105,104,197,107,19,0.392857143,64,57,55,15,118,157,66,0.419172932,289,93,47,103,0.543233083,199,333,0.62593985,310,222,0.582706767
2011,Wandsworth 014,E02000936,611,104,207,134,20,39,37,18,31,21,35,246,207,103,20,0.4599018,35,39,39,7,44,400,47,0.731587561,286,165,68,92,0.468085106,85,526,0.860883797,342,269,0.559738134
2011,Wandsworth 015,E02000937,567,152,156,117,30,45,26,10,17,14,22,128,261,141,15,0.264550265,21,33,44,9,57,382,21,0.710758377,346,107,42,72,0.610229277,107,460,0.811287478,318,249,0.560846561
2011,Wandsworth 016,E02000938,897,132,180,125,86,111,92,41,75,55,67,237,350,204,39,0.338907469,88,86,98,12,119,399,95,0.550724638,515,172,59,151,0.574136009,229,668,0.744704571,511,386,0.5696767
2011,Wandsworth 017,E02000939,503,123,151,107,28,30,16,17,21,10,27,93,211,147,25,0.238568588,18,27,41,6,64,315,32,0.689860835,332,72,31,68,0.660039761,113,390,0.775347913,279,224,0.554671968
2011,Wandsworth 018,E02000940,622,76,173,99,45,62,43,28,61,35,32,248,215,109,18,0.450160772,56,38,61,6,58,347,56,0.647909968,341,127,57,97,0.548231511,133,489,0.786173633,367,255,0.590032154
2011,Wandsworth 019,E02000941,947,179,246,198,66,92,60,22,64,20,36,294,389,195,33,0.348468849,57,71,97,13,131,531,47,0.610348469,535,200,83,129,0.564941922,171,776,0.819429778,508,439,0.536430834
2011,Wandsworth 020,E02000942,939,180,334,145,63,79,47,22,50,19,27,252,372,242,46,0.297124601,42,66,67,9,79,593,83,0.719914803,505,208,90,136,0.537806177,219,720,0.766773163,552,387,0.587859425
2011,Wandsworth 021,E02000943,455,92,139,116,29,24,18,7,20,10,22,141,181,95,16,0.358241758,15,20,31,14,58,294,23,0.696703297,274,98,36,47,0.602197802,65,390,0.857142857,255,200,0.56043956
2011,Wandsworth 022,E02000944,709,69,142,90,43,88,65,31,121,60,35,238,311,118,7,0.385049365,62,78,72,15,92,289,101,0.550070522,404,132,36,137,0.569816643,193,516,0.727785614,462,247,0.651622003
2011,Wandsworth 023,E02000945,682,84,93,79,50,94,56,56,95,75,90,156,269,146,21,0.360703812,78,66,68,17,112,239,102,0.5,376,109,54,143,0.551319648,226,456,0.668621701,412,270,0.604105572
2011,Wandsworth 024,E02000946,726,97,185,144,44,73,65,33,56,29,49,242,269,148,18,0.400826446,68,71,77,11,90,371,38,0.563360882,411,145,57,113,0.566115702,151,575,0.792011019,414,312,0.570247934
2011,Wandsworth 025,E02000947,834,127,290,151,55,81,38,28,38,26,35,279,323,173,24,0.376498801,44,53,63,7,83,526,58,0.700239808,461,175,84,114,0.552757794,154,680,0.815347722,419,415,0.502398082
2011,Wandsworth 026,E02000948,707,108,225,153,49,72,29,20,34,17,34,305,232,112,24,0.479490806,30,43,51,15,85,434,49,0.683168317,379,123,83,122,0.536067893,106,601,0.850070721,425,282,0.601131542
2011,Wandsworth 027,E02000949,736,130,241,129,66,59,36,22,31,22,40,196,284,193,23,0.320652174,23,36,58,5,91,477,46,0.710597826,452,151,38,95,0.614130435,142,594,0.807065217,398,338,0.54076087
2011,Wandsworth 028,E02000950,814,131,239,140,57,79,47,27,51,43,25,268,325,167,29,0.35995086,56,68,67,9,84,450,80,0.651105651,435,183,65,131,0.534398034,156,658,0.808353808,489,325,0.600737101
2011,Wandsworth 029,E02000951,458,59,121,85,22,60,37,26,27,21,33,135,171,103,16,0.366812227,33,32,49,8,56,250,30,0.611353712,294,82,18,64,0.641921397,94,364,0.794759825,246,212,0.537117904
2011,Wandsworth 030,E02000952,426,82,111,56,34,52,25,17,34,15,24,111,175,107,9,0.316901408,30,29,43,7,48,240,29,0.631455399,251,90,20,65,0.589201878,83,343,0.805164319,259,167,0.607981221
2011,Wandsworth 031,E02000953,607,78,185,107,46,64,33,21,50,23,40,208,239,106,14,0.408566722,43,41,69,15,61,321,57,0.622734761,357,110,51,89,0.588138386,137,470,0.774299835,310,297,0.510708402
2011,Wandsworth 032,E02000954,534,70,141,84,40,48,37,34,50,30,46,147,202,127,12,0.361423221,46,43,58,7,51,265,64,0.616104869,326,94,30,84,0.610486891,139,395,0.739700375,322,212,0.602996255
2011,Wandsworth 033,E02000955,501,60,101,55,41,56,41,42,68,37,46,159,171,110,15,0.409181637,60,54,54,4,59,204,66,0.538922156,295,99,28,79,0.588822355,134,367,0.73253493,315,186,0.628742515
2011,Wandsworth 034,E02000956,524,55,108,68,30,83,69,29,57,25,75,161,196,78,14,0.450381679,41,42,56,10,83,230,62,0.557251908,245,141,34,104,0.467557252,144,380,0.72519084,318,206,0.606870229
